id,gender,major,admission_type,admission_group,admission_score,credits_sem5,credits_sem6,credits_sem7,credits_sem8,failed_sem5,failed_sem6,failed_sem7,failed_sem8,warn_sem5,warn_sem6,warn_sem7,warn_sem8,gpa_sem1,gpa_sem2,gpa_sem3,gpa_sem4,gpa_sem5,gpa_sem6,gpa_sem7,gpa_sem8,target
SV05151,Nam,An toàn thông tin CLC,THPT,X06,27.46,74,89,103,104,0,0,0,0,0,0,0,0,3.17,3.24,3.29,3.28,3.27,3.31,3.1,0,1
SV05152,Nữ,Kế toán CLC,THPT,A01,23.79,71,86,101,102,0,0,0,0,0,0,0,0,2.89,2.81,2.93,2.92,3.25,3.5,3.54,0,1
SV05153,Nam,Công nghệ thông tin CLC,ĐGTD,X26,20.92,62,71,80,81,0,0,0,0,0,0,0,0,2.84,2.57,2.81,2.36,1.5,1.69,1.82,0,1
SV05154,Nam,Truyền thông đa phương tiện,ĐGTD,X26,19.54,71,85,100,101,0,0,0,0,0,0,0,0,3.2,3.22,3.14,3.36,3.2,3.16,3.25,0,1
SV05155,Nam,"Kỹ thuật điện, điện tử",ĐGNL,X26,19.82,61,74,87,88,0,0,0,0,0,0,0,0,2.48,2.38,2.12,1.94,2.42,2.37,2.44,0,0
SV05156,Nam,Kỹ thuật điện tử viễn thông,ĐGTD,A00,19.66,72,86,99,100,0,0,0,0,0,0,0,0,3.49,3.3,3.02,3.03,2.82,2.93,2.58,0,0
SV05157,Nam,Khoa học máy tính,THPT,A00,27.81,68,80,92,94,0,0,0,0,0,0,0,0,3.15,3.14,2.75,2.57,2.6,2.32,2.2,0.24,1
SV05158,Nữ,An toàn thông tin CLC,ĐGNL,A00,20.94,65,79,93,94,0,0,0,0,0,0,0,2,2.45,2.5,2.66,2.63,2.64,2.77,3,0,1
SV05159,Nam,An toàn thông tin CLC,THPT,A01,28.28,61,74,87,89,0,0,0,0,0,0,0,0,2.34,2.37,2.05,2.34,2.3,2.43,2.63,0.3,0
SV05160,Nữ,Khoa học máy tính,ĐGTD,X06,20.56,67,80,94,95,0,0,0,0,0,0,0,0,2.17,2.36,2.85,2.95,2.91,2.51,3.04,0,0
SV05161,Nam,Công nghệ thông tin UDU,THPT,A00,26.66,68,82,96,97,0,0,0,0,0,0,0,0,2.39,2.44,2.71,3.04,2.89,2.89,2.91,0,0
SV05162,Nam,Trí tuệ nhân tạo,THPT,A00,26.36,73,88,103,104,0,0,0,0,0,0,0,0,3.21,3.3,3.54,3.22,3.35,3.42,3.43,0,1
SV05163,Nam,Công nghệ thông tin Việt - Nhật,THPT,X06,27.44,73,88,103,104,0,0,0,0,0,0,0,0,2.95,2.83,3.53,3.89,4,3.89,3.67,0,0
SV05164,Nam,Kỹ thuật điện tử viễn thông,ĐGNL,X06,20.33,66,78,91,92,0,0,0,0,0,0,0,0,2.78,2.44,2.58,2.87,2.33,2.12,2.45,0,1
SV05165,Nam,Công nghệ thông tin UDU,THPT,A01,26,61,73,85,87,0,0,0,0,0,0,0,0,2.25,2.45,2.32,2.28,2.02,2.04,2.32,0.24,1
SV05166,Nữ,An toàn thông tin,ĐGNL,X06,20.44,66,80,95,97,0,0,0,0,0,0,0,0,2.4,2.41,2.7,2.6,3.01,3.2,3.28,0.24,0
SV05167,Nữ,Truyền thông đa phương tiện,THPT,A00,25.12,42,47,53,55,1,2,3,4,0,0,0,0,1.79,1.68,1.77,1.49,1.36,1.14,1.43,0.3,0
SV05168,Nữ,Công nghệ thông tin,THPT,X26,28.23,72,87,102,103,0,0,0,0,0,0,0,0,3.37,3.31,3.13,2.78,2.87,3.24,3.24,0,0
SV05169,Nữ,Công nghệ thông tin UDU,THPT,X06,26.57,72,87,102,103,0,0,0,0,0,0,0,0,2.78,2.87,3.14,3.64,3.78,3.94,3.9,0,1
SV05170,Nam,Trí tuệ nhân tạo,THPT,A00,27.54,70,84,98,99,0,0,0,0,0,0,0,0,2.99,2.92,2.97,3.15,3.19,3.14,3.19,0,1
SV05171,Nữ,Kế toán,ĐGNL,A00,19.55,68,81,95,96,0,0,0,0,0,0,0,0,2.87,2.79,2.52,2.66,2.8,2.61,2.78,0,0
SV05172,Nam,Marketing,Xét tuyển thẳng,D01,0,65,79,93,95,0,0,0,0,0,0,0,0,2.6,2.56,2.56,2.43,2.69,2.83,3.16,0.3,0
SV05173,Nữ,Kỹ thuật điện tử viễn thông,ĐGNL,X26,21.34,59,68,77,79,0,0,0,0,0,0,0,0,2.5,2.46,2.02,2.19,1.78,1.76,1.74,0.24,1
SV05174,Nam,Công nghệ thông tin UDU,THPT,A00,28.33,71,86,101,102,0,0,0,0,0,0,0,0,2.95,2.98,3.09,3.08,3.76,3.69,3.41,0,0
SV05175,Nam,Công nghệ thông tin,THPT,A01,27.09,37,42,46,47,3,4,5,6,0,0,0,0,2.03,1.65,1.37,0.93,1.18,1.42,1.08,0.06,0
SV05176,Nam,An toàn thông tin CLC,ĐGTD,X26,21.01,48,56,63,64,0,0,0,1,0,0,0,0,1.84,1.67,1.84,1.78,2.05,1.51,1.35,0,1
SV05177,Nam,Công nghệ thông tin,ĐGNL,X06,19.41,69,84,98,99,0,0,0,0,0,0,0,0,2.87,3.02,3.09,2.82,2.65,3.25,2.95,0,1
SV05178,Nữ,Marketing,ĐGTD,A00,20.5,68,83,97,99,0,0,0,0,0,0,0,0,2.42,2.17,2.64,3.34,3.3,3.4,2.96,0.24,0
SV05179,Nam,An toàn thông tin,THPT,A01,27.92,44,52,59,61,0,0,0,1,0,0,0,0,1.92,1.6,1.65,1.81,1.58,1.58,1.31,0.36,0
SV05180,Nữ,Logistics và quản trị chuỗi cung ứng,ĐGNL,A01,19.89,53,66,79,81,0,0,0,0,0,0,0,0,1.88,1.74,1.92,2.01,2.42,2.46,2.66,0.3,0
SV05181,Nữ,Kỹ thuật điện tử viễn thông,THPT,A01,27.72,66,80,94,96,0,0,0,0,0,0,0,0,2.52,2.69,2.6,2.54,2.95,3.21,3.15,0.24,0
SV05182,Nữ,Công nghệ đa phương tiện,ĐGNL,X06,19.86,60,73,86,87,0,0,0,0,0,0,0,0,2.28,2.23,2.06,2.08,2.28,2.44,2.56,0,1
SV05183,Nam,Kế toán CLC,ĐGTD,A00,19.81,65,79,93,94,0,0,0,0,0,0,0,0,2.54,2.86,2.5,2.35,2.47,2.87,2.81,0,0
SV05184,Nam,Khoa học máy tính,ĐGTD,A01,19.45,51,63,75,77,0,0,0,0,0,0,0,0,1.7,1.58,1.78,2.19,2.38,2.26,2.3,0.3,0
SV05185,Nam,"Kỹ thuật điện, điện tử",THPT,A01,24.63,71,86,101,102,0,0,0,0,1,2,2,3,3.2,2.91,3.01,3.11,3.28,3.37,3.39,0,1
SV05186,Nam,Kế toán CLC,ĐGTD,X06,20.47,71,82,91,92,0,0,0,0,0,0,0,0,3.04,3.51,3.25,2.81,2.44,2.01,1.73,0,1
SV05187,Nam,Kỹ thuật điện tử viễn thông,THPT,A00,27.67,69,84,99,101,0,0,0,0,0,0,0,0,2.67,2.91,3.08,2.95,2.84,3.36,3.53,0.12,1
SV05188,Nam,An toàn thông tin CLC,THPT,A01,27.17,73,87,101,103,0,0,0,0,0,0,0,0,2.85,2.8,3.32,3.29,3.35,2.95,2.81,0.12,1
SV05189,Nam,"Kỹ thuật điện, điện tử",ĐGNL,X26,21.2,68,80,92,93,0,0,0,0,0,0,0,0,2.94,2.76,2.79,2.66,2.41,2.14,2.12,0,1
SV05190,Nam,Công nghệ thông tin Việt - Nhật,THPT,A01,25.17,60,72,85,87,0,0,0,0,0,0,0,0,2.33,2.14,2.13,2.07,2.07,2.17,2.64,0.3,0
SV05191,Nữ,Công nghệ đa phương tiện,THPT,X26,24.51,71,86,100,101,0,0,0,0,0,0,0,0,2.43,2.82,3.16,3.53,3.54,3.37,3.16,0,1
SV05192,Nam,Khoa học máy tính,ĐGNL,X06,20.3,65,76,86,87,0,0,0,0,0,0,0,0,3.18,2.96,2.35,2.37,2.16,2.01,1.97,0,0
SV05193,Nam,Marketing,ĐGNL,X06,20.72,61,73,82,83,0,0,0,0,0,0,0,0,2.48,2.53,2.52,1.96,2.12,2.03,1.73,0,1
SV05194,Nam,An toàn thông tin,THPT,X26,27.1,70,82,95,97,0,0,0,0,0,0,0,0,2.87,2.91,3.09,3.22,2.94,2.34,2.39,0.24,1
SV05195,Nam,Công nghệ thông tin UDU,THPT,A01,26.67,66,80,93,95,0,0,0,0,0,0,0,0,2.59,2.78,2.55,2.48,2.39,2.71,2.56,0.3,0
SV05196,Nữ,Logistics và quản trị chuỗi cung ứng,ĐGNL,A01,19.1,67,81,96,97,0,0,0,0,0,0,0,0,2.4,2.62,2.52,2.87,3.22,3.16,3.25,0,0
SV05197,Nam,Khoa học máy tính,THPT,A00,26.94,68,81,94,96,0,0,0,0,0,0,0,0,2.9,2.69,2.73,2.56,2.74,2.57,2.68,0.12,1
SV05198,Nam,Khoa học máy tính,THPT,X26,26.46,19,20,21,22,6,8,10,12,0,0,0,0,1.39,1.09,0.95,0.41,0.21,0.42,0.67,0,0
SV05199,Nữ,Kế toán,THPT,A01,26.5,73,88,103,104,0,0,0,0,0,0,0,0,2.8,3.14,3.25,3.38,3.54,3.32,3.39,0,1
SV05200,Nữ,Báo chí,ĐGNL,X26,21.26,68,80,92,93,0,0,0,0,0,0,0,0,2.81,2.73,2.73,2.47,2.64,2.3,2.12,0,1
SV05201,Nữ,Logistics và quản trị chuỗi cung ứng,THPT,X26,24.82,67,80,93,94,0,0,0,0,0,0,0,0,3.06,2.96,2.55,2.56,2.42,2.56,2.45,0,1
SV05202,Nữ,Logistics và quản trị chuỗi cung ứng,THPT,A01,24.21,30,33,36,37,4,6,7,8,0,0,0,2,1.53,1.44,1.37,0.98,0.81,1.02,1.44,0,0
SV05203,Nam,Kỹ thuật điện tử viễn thông,ĐGTD,A01,20.87,65,79,93,95,0,0,0,0,0,0,0,0,2.44,2.3,2.46,2.4,2.77,3.03,3.15,0.24,1
SV05204,Nữ,Truyền thông đa phương tiện,ĐGTD,A01,19.85,52,65,78,80,0,0,0,0,0,0,0,0,2.36,1.97,1.97,1.97,1.77,2.38,2.54,0.24,1
SV05205,Nữ,Marketing CLC,ĐGNL,A01,19.72,73,87,102,103,0,0,0,0,0,0,0,0,3.22,3.12,3.34,3.39,3.29,3.23,3.61,0,1
SV05206,Nữ,Marketing,ĐGNL,A01,20.4,60,71,80,81,0,0,0,0,0,0,0,0,2.7,2.21,2.3,2.01,2.17,2.01,1.87,0,1
SV05207,Nữ,Truyền thông đa phương tiện,Xét tuyển thẳng,X06,0,60,72,85,87,0,0,0,0,0,0,0,0,2.39,1.97,2.17,2.28,2.4,2.31,2.45,0.24,1
SV05208,Nam,Công nghệ đa phương tiện,THPT,X26,23.61,71,85,99,100,0,0,0,0,0,0,0,0,2.76,2.8,3.25,2.89,3.03,3.02,2.98,0,1
SV05209,Nam,Marketing,THPT,A00,25.9,63,76,88,89,0,0,0,0,0,0,0,0,2.37,2.48,2.18,2.45,2.22,2.38,2.25,0,1
SV05210,Nam,Trí tuệ nhân tạo,ĐGNL,X26,20,65,79,92,93,0,0,0,0,0,0,0,0,2.28,2.41,2.61,2.55,2.72,2.74,2.43,0,0
SV05211,Nam,An toàn thông tin,ĐGTD,A00,20.3,49,55,58,59,0,1,2,4,0,0,0,0,2.63,2,1.92,1.52,1.23,1.07,0.95,0,1
SV05212,Nam,An toàn thông tin CLC,ĐGNL,A00,19.91,61,73,86,88,0,0,0,0,0,0,0,0,2.35,2.34,2.25,2.28,2.6,2.33,2.67,0.3,0
SV05213,Nam,Marketing,THPT,X26,24.42,62,74,83,84,0,0,0,0,0,0,0,0,2.54,2.46,2.26,2.02,2.25,2.31,1.85,0,0
SV05214,Nữ,Kế toán CLC,ĐGTD,A00,20.64,65,78,90,91,0,0,0,0,0,0,0,0,2.81,2.46,2.52,2.7,2.32,2.41,2.26,0,0
SV05215,Nam,"Kỹ thuật điện, điện tử",ĐGNL,X26,20.74,66,79,92,93,0,0,0,0,0,0,0,0,2.43,2.71,2.67,2.53,2.37,2.61,2.45,0,1
SV05216,Nam,Công nghệ thông tin CLC,THPT,A00,28.59,69,82,96,97,0,0,0,0,0,0,0,0,3.14,2.82,2.84,2.87,2.54,2.56,2.72,0,1
SV05217,Nam,"Kỹ thuật điện, điện tử",Xét tuyển thẳng,X06,0,73,88,103,104,0,0,0,0,0,0,0,0,2.63,3.25,3.27,3.43,3.29,3.78,3.58,0,1
SV05218,Nam,Kế toán CLC,ĐGNL,X26,19.9,69,83,97,99,0,0,0,0,0,0,0,0,2.76,2.58,2.86,3,2.91,2.9,2.99,0.24,0
SV05219,Nam,Trí tuệ nhân tạo,ĐGTD,X26,19.47,64,76,88,90,0,0,0,0,0,0,0,0,2.45,2.61,2.44,2.65,2.23,2.15,2.22,0.3,0
SV05220,Nam,Công nghệ thông tin UDU,ĐGTD,A00,20.36,71,86,100,102,0,0,0,0,0,0,0,0,3.14,3.22,3.14,2.99,3.34,3.31,3.2,0.12,1
SV05221,Nữ,Công nghệ thông tin Việt - Nhật,THPT,X26,27.37,70,82,92,93,0,0,0,0,0,0,0,0,3.31,3.09,2.74,2.74,2.47,2.17,1.93,0,0
SV05222,Nam,Kỹ thuật điện tử viễn thông,ĐGNL,X26,20.09,74,89,104,105,0,0,0,0,0,0,0,0,2.83,3.47,3.33,3.68,3.82,3.7,3.69,0,0
SV05223,Nam,Khoa học máy tính,THPT,X06,26.72,74,89,104,105,0,0,0,0,0,0,0,0,3.1,3.37,3.3,3.53,3.87,4,3.73,0,1
SV05224,Nam,"Kỹ thuật điện, điện tử",ĐGTD,X26,19.18,62,74,86,88,0,0,0,0,0,0,0,0,2.61,2.36,2.05,2.06,2.1,2.2,2.16,0.3,0
SV05225,Nữ,Marketing CLC,ĐGTD,A00,20.27,48,60,72,74,0,0,0,0,0,0,0,0,1.7,1.86,2.01,1.61,2,2.17,2.23,0.24,1
SV05226,Nữ,Marketing,ĐGTD,X26,20.24,69,83,96,97,0,0,0,0,0,0,0,0,2.72,2.96,2.51,2.74,2.8,2.87,2.68,0,1
SV05227,Nữ,Công nghệ thông tin Việt - Nhật,ĐGNL,A01,20.59,66,80,93,94,0,0,0,0,0,0,0,0,2.66,2.4,2.51,2.92,2.58,2.73,2.64,0,1
SV05228,Nam,Công nghệ đa phương tiện,ĐGNL,A01,20.19,69,83,97,98,0,0,0,0,0,0,0,0,2.76,2.8,2.87,2.61,2.9,2.94,3.11,0,1
SV05229,Nam,An toàn thông tin,THPT,X26,27.87,66,80,93,94,0,0,0,0,0,0,0,0,2.37,2.55,2.53,2.8,2.62,2.88,2.63,0,1
SV05230,Nam,Công nghệ thông tin CLC,THPT,A01,27.63,70,85,100,101,0,0,0,0,0,0,0,0,3.14,3.12,2.88,2.81,3.06,3.45,3.96,0,1
SV05231,Nam,An toàn thông tin CLC,THPT,X06,28.39,66,80,94,96,0,0,0,0,0,0,0,0,2.14,2.28,2.78,2.93,2.97,2.92,2.9,0.24,0
SV05232,Nữ,Marketing,ĐGTD,D01,19.84,62,75,88,89,0,0,0,0,0,0,0,0,2.46,2.33,2.33,2.24,2.41,2.59,2.68,0,1
SV05233,Nam,Công nghệ thông tin Việt - Nhật,ĐGNL,A00,20.62,50,60,72,73,0,0,0,0,0,0,0,0,2.79,1.86,1.66,1.86,1.67,1.9,2.15,0,1
SV05234,Nam,Công nghệ thông tin,ĐGNL,A01,20.42,65,77,86,87,0,0,0,0,0,0,0,0,2.54,2.56,2.57,2.74,2.18,2.02,1.78,0,1
SV05235,Nữ,Công nghệ thông tin UDU,THPT,X06,27.69,58,68,77,79,0,0,0,0,0,0,0,0,2.43,2.07,2,1.89,2.03,1.98,1.7,0.24,1
SV05236,Nam,Kỹ thuật điện tử viễn thông,ĐGNL,X26,21.7,75,90,105,106,0,0,0,0,0,0,0,0,3.63,3.92,4,3.97,3.87,3.75,3.83,0,1
SV05237,Nữ,Kế toán,THPT,X06,26.24,67,81,91,92,0,0,0,0,0,0,0,0,3.07,2.93,2.52,2.37,2.7,2.76,1.89,0,1
SV05238,Nam,"Kỹ thuật điện, điện tử",Xét tuyển thẳng,X26,0,65,78,91,92,0,0,0,0,0,0,0,0,2.57,2.51,2.66,2.58,2.65,2.68,2.54,0,1
SV05239,Nam,Khoa học máy tính,ĐGTD,X26,19.44,74,89,104,105,0,0,0,0,0,0,0,0,3.25,3.37,3.41,3.22,3.48,3.37,3.53,0,1
SV05240,Nam,Khoa học máy tính,THPT,A00,27.27,73,87,100,102,0,0,0,0,0,0,0,0,3.03,3.3,3.56,3.27,3.07,2.75,2.41,0.12,0
SV05241,Nam,Công nghệ thông tin UDU,ĐGTD,A00,20.73,60,73,86,87,0,0,0,0,0,0,0,0,2.41,2.15,2.15,1.98,2.57,2.52,2.65,0,1
SV05242,Nam,Kỹ thuật điện tử viễn thông,THPT,X26,26.06,50,57,62,63,0,1,2,3,0,0,0,0,2.19,2.03,1.87,1.71,1.45,1.38,1.2,0,1
SV05243,Nam,Khoa học máy tính,THPT,X06,27.42,71,84,96,97,0,0,0,0,0,0,0,0,2.94,3.15,3.47,2.89,2.73,2.4,2.26,0,0
SV05244,Nam,Báo chí,ĐGNL,A00,20.07,48,57,65,68,0,0,0,0,0,0,0,0,1.91,1.81,1.63,2.05,1.74,1.68,1.6,0.54,0
SV05245,Nam,Công nghệ thông tin UDU,ĐGNL,A01,19.93,66,77,87,88,0,0,0,0,0,0,0,0,3.11,2.68,2.59,2.59,2.42,2.01,1.98,0,1
SV05246,Nữ,Công nghệ thông tin CLC,THPT,X26,25.55,75,90,105,106,0,0,0,0,0,0,0,0,3.26,3.41,3.91,3.96,4,3.93,4,0,1
SV05247,Nam,Kế toán,THPT,X06,23.76,69,83,97,98,0,0,0,0,0,0,0,0,2.76,2.92,2.77,2.67,2.82,3.03,3.2,0,0
SV05248,Nam,Khoa học máy tính,THPT,X06,28.04,70,83,96,97,0,0,0,0,0,0,0,0,3.15,3.41,3.15,3.17,2.46,2.67,2.49,0,1
SV05249,Nam,Khoa học máy tính,THPT,A00,26.98,72,87,101,102,0,0,0,0,0,0,0,0,2.98,3.15,3.77,3.4,3.21,3.29,3.12,0,1
SV05250,Nữ,Kế toán,THPT,X06,24.29,71,86,100,101,0,0,0,0,0,0,0,0,2.88,3.12,3.08,3.24,3.02,3.52,3.12,0,1
SV05251,Nữ,An toàn thông tin CLC,THPT,X26,27.95,52,64,77,79,0,0,0,0,0,0,0,0,1.77,1.99,2.14,1.86,2.13,2.27,2.39,0.3,0
SV05252,Nữ,Logistics và quản trị chuỗi cung ứng,ĐGTD,D01,19.62,69,82,95,96,0,0,0,0,0,0,0,0,2.63,2.88,2.86,2.97,2.92,2.47,2.46,0,1
SV05253,Nữ,Truyền thông đa phương tiện,THPT,A00,25.27,74,88,102,103,0,0,0,0,0,0,0,0,3.46,3.13,3.46,3.44,3.56,3.23,3.18,0,1
SV05254,Nam,Kế toán,THPT,A01,24.43,75,90,105,106,0,0,0,0,0,0,0,0,3.68,3.53,3.84,4,4,3.87,4,0,1
SV05255,Nam,Công nghệ thông tin UDU,THPT,X26,26.63,64,78,91,93,0,0,0,0,0,0,0,0,2.57,2.48,2.28,2.42,2.57,2.76,2.5,0.3,0
SV05256,Nam,Công nghệ thông tin UDU,THPT,X06,27.35,74,88,102,103,0,0,0,0,0,0,0,0,3.43,3.65,3.57,3.56,3.22,3.07,3.01,0,1
SV05257,Nữ,An toàn thông tin,ĐGNL,A01,20.85,47,59,71,73,0,0,0,0,0,0,0,0,1.94,1.7,1.91,1.83,1.76,2.16,2.3,0.3,0
SV05258,Nam,Công nghệ thông tin Việt - Nhật,THPT,A01,26.49,71,85,99,100,0,0,0,0,0,0,0,0,2.88,3,3.15,3.22,3.27,3.14,3.03,0,1
SV05259,Nữ,Truyền thông đa phương tiện,THPT,X06,27.57,61,73,85,87,0,0,0,0,0,0,0,0,2.48,2.23,2.23,2.5,2,2.04,2.13,0.24,1
SV05260,Nữ,Công nghệ thông tin CLC,ĐGTD,A01,19.27,75,90,105,106,0,0,0,0,0,0,0,0,3.34,3.29,3.81,3.94,4,3.75,3.89,0,1
SV05261,Nữ,Báo chí,ĐGNL,D01,19.71,47,58,68,70,0,0,0,0,0,0,0,0,2.13,1.5,1.56,1.53,2,2.01,1.91,0.3,0
SV05262,Nữ,An toàn thông tin,THPT,A01,27.6,71,86,101,102,0,0,0,0,0,0,0,0,2.82,3.5,3.13,2.81,2.82,3.33,3.54,0,1
SV05263,Nam,Kế toán,THPT,A01,26.75,63,75,88,89,0,0,0,0,0,0,0,0,2.75,2.42,2.33,2.32,2.34,2.31,2.48,0,0
SV05264,Nam,Marketing,ĐGTD,A00,19.92,62,76,89,90,0,0,0,0,0,0,0,0,2.4,2.12,2.19,2.24,2.53,2.94,2.66,0,1
SV05265,Nam,"Kỹ thuật điện, điện tử",ĐGNL,A00,20.48,63,75,87,88,0,0,0,0,0,0,0,0,2.67,2.31,2.2,2.61,2.47,2.29,2.3,0,1
SV05266,Nam,Kỹ thuật điện tử viễn thông,ĐGTD,A01,20.98,63,76,88,89,0,0,0,0,0,0,0,0,2.65,2.7,2.15,2.32,2.39,2.63,2.19,0,1
SV05267,Nữ,Marketing CLC,THPT,X26,25.25,71,86,100,101,0,0,0,0,0,0,0,0,3.3,3.19,3.22,3.14,3.06,3.37,3.04,0,1
SV05268,Nam,Kế toán CLC,ĐGNL,A00,20.37,64,78,92,94,0,0,0,0,0,0,0,0,2.17,2.42,2.41,2.68,2.68,2.73,2.77,0.24,1
SV05269,Nữ,Truyền thông đa phương tiện,THPT,A00,24.18,71,85,100,101,0,0,0,0,0,0,0,0,3,2.74,2.81,2.97,3.36,3.12,3.28,0,0
SV05270,Nam,Marketing CLC,THPT,A01,25.04,69,83,96,97,0,0,0,0,0,0,0,0,3.03,2.78,2.8,2.9,2.67,3.06,2.69,0,1
SV05271,Nam,Công nghệ thông tin,ĐGNL,A00,20.47,51,63,75,76,0,0,0,0,0,0,0,0,1.77,1.72,1.86,2.06,2.06,2.02,2.18,0,0
SV05272,Nữ,Logistics và quản trị chuỗi cung ứng,ĐGNL,D01,20.9,62,71,83,85,0,0,0,0,0,0,0,0,3.02,2.72,2.69,2.16,1.84,1.8,2.04,0.24,1
SV05273,Nam,Công nghệ thông tin CLC,THPT,A01,26.26,67,79,91,92,0,0,0,0,0,0,0,0,2.9,2.99,2.84,2.37,2.2,2.19,2.33,0,1
SV05274,Nữ,Marketing,THPT,A00,24.26,74,88,102,103,0,0,0,0,0,0,0,0,3.1,3.35,3.65,3.71,3.45,3.15,2.89,0,1
SV05275,Nam,Kế toán CLC,ĐGNL,X06,20.39,74,89,104,105,0,0,0,0,0,0,0,0,2.78,3.27,3.34,3.34,3.6,3.41,3.69,0,1
SV05276,Nam,Công nghệ thông tin,THPT,A01,27.31,68,82,96,98,0,0,0,0,0,0,0,0,2.26,2.81,3.11,3.14,3.12,3.03,3.02,0.24,0
SV05277,Nữ,Công nghệ thông tin CLC,THPT,X26,28.56,66,78,90,91,0,0,0,0,0,0,0,0,2.95,2.92,2.64,2.52,2.14,2.27,2.31,0,1
SV05278,Nam,"Kỹ thuật điện, điện tử",THPT,X06,25.87,70,84,99,100,0,0,0,0,0,0,0,0,3.3,3.1,2.94,2.59,2.87,3.04,3.39,0,1
SV05279,Nam,Công nghệ thông tin UDU,THPT,X06,27.1,62,70,76,77,0,0,1,2,0,0,0,0,2.87,2.72,2.29,2.03,1.97,1.48,1.11,0,1
SV05280,Nữ,Công nghệ thông tin,ĐGTD,X26,21.17,71,86,101,102,0,0,0,0,0,0,0,0,3.08,2.92,2.97,3.46,3.02,3.32,3.43,0,1
SV05281,Nữ,Truyền thông đa phương tiện,THPT,D01,24.25,68,81,94,95,0,0,0,0,0,0,0,0,3.15,3,3.02,2.68,2.57,2.6,2.69,0,0
SV05282,Nữ,Truyền thông đa phương tiện,THPT,A01,24.62,72,86,100,102,0,0,0,0,0,0,0,0,3.16,3.07,3.37,3.46,3.15,3.14,3.19,0.12,0
SV05283,Nam,"Kỹ thuật điện, điện tử",ĐGNL,A01,20.17,57,65,73,74,0,0,0,0,0,0,0,0,2.37,2.12,2.01,1.81,2.14,1.55,1.59,0,1
SV05284,Nữ,Công nghệ đa phương tiện,THPT,X26,24.83,65,79,93,94,0,0,0,0,0,0,0,0,2.62,2.58,2.51,2.52,2.7,2.86,2.73,0,1
SV05285,Nam,Báo chí,ĐGNL,X26,19.57,66,79,94,95,0,0,0,0,0,0,0,0,2.77,2.63,2.52,2.59,2.51,2.6,3.25,0,1
SV05286,Nam,Kế toán,THPT,X06,24.76,73,88,103,104,0,0,0,0,0,0,0,2,3.06,3.21,3.25,3.4,3.54,3.78,3.81,0,1
SV05287,Nữ,Công nghệ thông tin Việt - Nhật,ĐGTD,A01,20.25,59,72,86,87,0,0,0,0,0,0,0,0,2.1,2.23,1.97,2.16,2.52,2.48,2.81,0,0
SV05288,Nữ,Kỹ thuật điện tử viễn thông,ĐGNL,X26,20.78,65,74,87,88,0,0,0,0,0,0,0,0,2.76,2.8,2.61,2.39,2,1.84,2.39,0,1
SV05289,Nam,Công nghệ thông tin CLC,ĐGNL,X06,20.82,56,66,75,76,0,0,0,0,0,0,0,0,2.34,2.16,1.99,2.08,1.95,1.92,1.72,0,1
SV05290,Nam,Công nghệ thông tin Việt - Nhật,THPT,X06,27.35,73,87,101,102,0,0,0,0,0,0,0,0,2.88,2.87,3.39,3.4,3.37,2.76,2.84,0,0
SV05291,Nam,"Kỹ thuật điện, điện tử",ĐGTD,A01,19.2,70,85,99,100,0,0,0,0,0,0,0,0,2.9,2.95,3.17,3.04,3.06,3.25,3.04,0,1
SV05292,Nữ,Kỹ thuật điện tử viễn thông,ĐGNL,X06,20.98,72,87,101,102,0,0,0,0,0,0,0,0,2.96,2.94,3.36,3.51,3.11,3.38,3.23,0,1
SV05293,Nữ,Công nghệ thông tin UDU,THPT,A01,26.7,29,31,33,34,3,5,7,9,2,2,2,4,1.75,1.11,1.16,1,0.91,0.7,0.8,0,0
SV05294,Nam,Công nghệ đa phương tiện,THPT,X06,25.18,73,88,103,104,0,0,0,0,0,0,0,0,3.36,3,3.09,3.3,3.51,3.58,3.54,0,1
SV05295,Nam,Khoa học máy tính,THPT,X26,27.65,61,73,85,86,0,0,0,0,0,0,0,0,2.61,2.46,2.24,1.98,2.45,2.04,2.34,0,1
SV05296,Nam,"Kỹ thuật điện, điện tử",THPT,A00,28.17,64,77,92,93,0,0,0,0,0,0,0,0,2.7,2.46,2.2,2.45,2.62,2.58,3.28,0,1
SV05297,Nữ,Trí tuệ nhân tạo,THPT,A01,26.32,68,82,97,98,0,0,0,0,0,0,0,0,3.02,2.87,2.69,2.57,2.81,2.97,3.31,0,1
SV05298,Nam,Kế toán CLC,ĐGTD,D01,19.74,66,80,94,96,0,0,0,0,0,0,0,0,2.58,2.68,2.81,2.61,2.49,2.77,3.06,0.3,0
SV05299,Nam,Công nghệ thông tin,Xét tuyển thẳng,X06,0,66,76,85,86,0,0,0,0,0,0,0,0,2.46,2.78,2.71,2.37,2.06,1.92,1.82,0,1
SV05300,Nữ,Kỹ thuật điện tử viễn thông,THPT,A00,25.92,61,75,89,91,0,0,0,0,0,0,0,0,2.2,2.15,2.34,2.17,2.62,2.88,3.12,0.3,0
SV05301,Nam,An toàn thông tin,ĐGTD,A00,20.48,67,79,90,91,0,0,0,0,0,0,0,0,2.58,2.78,2.75,2.59,2.43,2.28,2.01,0,0
SV05302,Nữ,Báo chí,ĐGNL,X06,18.57,48,57,69,70,0,0,0,0,0,0,0,0,2,1.78,1.95,1.8,1.73,1.85,2.13,0,1
