student_id,gender,major,admission_type,gpa_year1,gpa_year2,gpa_year3,gpa_year4,total_cumulative_gpa,total_credits_required,failed_courses,academic_warnings,attendance_rate,assignment_submission_rate,extra_activities,financial_state,graduate_on_time,graduate_year,achieved_scholarship
S02189,Male,Game Design and Development,EntranceExam,2.03,1.9,1.91,1.77,1.9,140,6,1,0.77,1,3,Stable,0,6,0
S02190,Male,Financial Technology (Fintech),EntranceExam,2.66,2.9,2.95,2.73,2.81,130,0,0,0.9,0.89,3,Stable,1,4,0
S02191,Male,Automation,EntranceExam,2.55,2.02,2.39,2.55,2.38,140,0,0,0.87,0.82,4,Average,0,6,0
S02192,Female,Multimedia Technology,EntranceExam,2.43,2.18,3.01,2.22,2.46,125,2,0,0.89,0.9,0,Average,1,4,1
S02193,Female,Information Technology,EntranceExam,1.99,2.07,2.51,1.92,2.12,130,2,0,0.92,0.8,0,Stable,0,8,1
S02194,Female,Automation,EntranceExam,2.77,2.06,2.44,2.89,2.54,140,0,0,0.91,0.79,2,Stable,1,4,1
S02195,Male,Marketing,EntranceExam,2.3,2.5,2.46,2.9,2.54,120,1,0,0.68,0.56,4,Stable,0,6,0
S02196,Female,Computer Science,DirectAdmission,3.62,4,3.34,3.5,3.62,130,0,0,0.92,0.81,1,Stable,1,4,0
S02197,Female,E-commerce,EntranceExam,2.73,3.28,2.46,2.93,2.85,125,0,0,0.93,0.84,2,Stable,1,4,0
S02198,Male,Multimedia Communication,EntranceExam,2.79,2.86,3.03,2.67,2.84,125,0,0,0.89,0.82,1,Average,1,4,0
S02199,Female,Computer Science,EntranceExam,1.4,1.1,1.54,1.34,1.34,130,2,0,0.95,1,1,Average,0,7,1
S02200,Male,Artificial Intelligence,EntranceExam,1.75,1.97,2.26,1.59,1.89,130,7,1,0.79,0.92,1,Average,0,5,0
S02201,Female,Multimedia Communication,EntranceExam,3.26,3.04,3.43,3.14,3.22,125,0,0,0.85,0.75,0,Stable,1,4,0
S02202,Female,Business Administration,EntranceExam,2.84,2.65,3.19,2.63,2.83,120,1,0,0.84,0.75,0,Stable,1,4,1
S02203,Female,Accounting,EntranceExam,2.34,2.54,2.54,2.61,2.51,130,3,0,0.78,0.95,0,Average,0,5,1
S02204,Female,Multimedia Technology,EntranceExam,2.81,3.28,2.79,2.82,2.92,125,0,0,0.95,0.61,0,Stable,1,4,0
S02205,Female,Automation,EntranceExam,3.07,2.82,3.32,2.87,3.02,140,0,0,0.82,0.89,0,Stable,1,4,1
S02206,Male,Business Administration,EntranceExam,2.53,2.83,2.94,2.26,2.64,120,0,0,0.85,0.76,0,Stable,1,4,0
S02207,Female,Game Design and Development,EntranceExam,2.32,2.23,2.52,2.71,2.45,140,0,0,0.94,1,0,Stable,1,4,1
S02208,Male,Information Technology,EntranceExam,2.6,3.12,2.78,3.29,2.95,130,0,0,0.89,0.8,0,Stable,1,4,0
S02209,Male,E-commerce,DirectAdmission,2.45,2.51,2.6,2.24,2.45,125,4,0,0.64,0.6,3,Difficult,0,5,0
S02210,Female,Information Technology,EntranceExam,2.32,2.13,2.64,2.4,2.37,130,2,0,1,0.97,3,Stable,1,4,1
S02211,Female,Game Design and Development,EntranceExam,1.76,1.95,1.98,1.9,1.9,140,2,1,0.76,0.6,3,Stable,0,7,0
S02212,Female,Computer Science,DirectAdmission,2.49,2.53,2.21,3.09,2.58,130,2,0,0.88,0.64,3,Average,1,4,1
S02213,Female,Journalism,EntranceExam,2.89,3.23,2.33,3.05,2.88,120,1,0,0.76,0.67,2,Difficult,0,5,1
S02214,Female,Marketing,EntranceExam,1.91,2.2,2.17,1.88,2.04,120,3,0,0.9,0.81,2,Stable,1,4,1
S02215,Male,Information Security,EntranceExam,1.7,2.76,2.56,2.51,2.38,130,0,0,0.93,0.86,3,Stable,1,4,0
S02216,Female,Information Technology,DirectAdmission,1.83,2.18,2.05,2.23,2.07,130,1,0,1,0.89,0,Average,0,6,1
S02217,Male,Business Administration,EntranceExam,2.07,1.61,1.59,1.54,1.7,120,7,0,0.93,0.96,0,Stable,0,8,0
S02218,Male,Financial Technology (Fintech),DirectAdmission,2.4,2.74,2.51,2.27,2.48,130,4,0,0.82,0.54,0,Average,0,6,0
S02219,Male,Notary Relations,EntranceExam,2.27,2.49,2.36,2.94,2.51,125,2,0,0.87,0.89,2,Stable,1,4,0
S02220,Male,Computer Science,EntranceExam,2.24,1.81,1.97,2.31,2.08,130,2,0,0.68,0.82,1,Average,0,5,0
S02221,Male,Multimedia Communication,EntranceExam,1.71,1.69,1.17,1.55,1.53,125,7,0,0.82,0.76,0,Stable,0,6,0
S02222,Male,Multimedia Technology,DirectAdmission,3.25,3.39,3.22,3.12,3.24,125,0,0,0.84,0.75,2,Stable,1,4,1
S02223,Male,Multimedia Technology,EntranceExam,2.3,1.92,2.56,2.45,2.31,125,0,0,0.84,0.71,1,Stable,0,6,0
S02224,Male,Information Technology,EntranceExam,2.46,3.08,3.01,3.01,2.89,130,2,0,0.82,0.86,3,Average,0,5,0
S02225,Female,Business Administration,EntranceExam,3.23,3.14,3.42,3.44,3.31,120,0,0,0.84,0.76,0,Average,1,4,0
S02226,Female,Multimedia Communication,DirectAdmission,2.68,2.55,3.09,3.09,2.85,125,0,0,0.81,0.92,0,Stable,1,4,1
S02227,Male,Automation,DirectAdmission,2.88,3.64,3.29,2.85,3.16,140,0,0,0.9,0.78,1,Stable,1,4,1
S02228,Male,Notary Relations,EntranceExam,2.13,2.56,2.17,2.78,2.41,125,0,0,0.8,0.85,2,Average,1,4,0
S02229,Female,Game Design and Development,EntranceExam,1.98,2.1,1.82,1.47,1.84,140,5,0,0.89,0.94,1,Difficult,0,6,1
S02230,Female,E-commerce,EntranceExam,1.59,1.79,1.56,1.78,1.68,125,7,0,0.97,0.78,3,Stable,0,7,1
S02231,Male,Information Technology,EntranceExam,2.71,3.03,2.82,3.43,3,130,0,0,0.87,0.96,2,Stable,1,4,1
S02232,Male,Automation,EntranceExam,2.47,2.67,2.53,2.87,2.64,140,1,0,0.82,0.87,1,Stable,1,4,0
S02233,Female,Financial Technology (Fintech),EntranceExam,2.8,3.1,2.18,2.84,2.73,130,0,0,0.93,0.97,0,Stable,1,4,1
S02234,Female,Multimedia Communication,DirectAdmission,3.22,3.18,3.17,2.97,3.14,125,0,0,0.83,0.71,0,Stable,1,4,1
S02235,Male,Information Security,DirectAdmission,3.06,3.71,3.56,3.35,3.42,130,0,0,0.84,0.85,3,Average,1,4,1
S02236,Female,Automation,DirectAdmission,1.18,2.39,1.97,2.14,1.92,140,5,2,0.77,0.79,1,Average,0,6,1
S02237,Male,Game Design and Development,EntranceExam,3.13,3.25,3.42,4,3.45,140,1,0,0.87,0.95,3,Average,1,4,1
S02238,Female,Marketing,EntranceExam,2.97,2.98,2.54,2.51,2.75,120,1,0,0.68,0.63,3,Stable,0,6,1
S02239,Male,Financial Technology (Fintech),EntranceExam,1.77,2.49,2.37,2.57,2.3,130,1,0,0.76,0.64,2,Difficult,0,8,0
S02240,Female,Automation,EntranceExam,3.3,3.07,2.71,3.47,3.14,140,0,0,1,0.73,1,Average,1,4,0
S02241,Female,Financial Technology (Fintech),EntranceExam,2.28,2.36,2.19,1.74,2.14,130,4,0,0.9,0.87,2,Average,0,5,1
S02242,Female,Multimedia Communication,EntranceExam,1.64,1.28,1.33,2.02,1.57,125,7,0,0.71,0.74,1,Average,0,7,1
S02243,Female,E-commerce,DirectAdmission,3.03,2.79,3.06,3.55,3.11,125,0,0,0.85,0.93,0,Stable,1,4,1
S02244,Female,Information Security,DirectAdmission,2.45,2.88,2.53,2.45,2.58,130,0,0,0.81,0.99,1,Stable,1,4,1
S02245,Female,Multimedia Technology,EntranceExam,2.75,2.78,3.1,2.9,2.88,125,0,0,0.86,0.89,3,Average,1,4,1
S02246,Male,Information Technology,EntranceExam,2.59,1.87,2.52,2.17,2.29,130,5,1,0.82,0.69,5,Stable,0,7,0
S02247,Female,Journalism,EntranceExam,2.65,2.45,2.58,2.41,2.52,120,0,0,0.83,0.75,1,Average,1,4,1
S02248,Female,Automation,EntranceExam,2.79,2.65,1.84,2.25,2.38,140,0,0,0.85,0.69,1,Stable,1,4,1
S02249,Female,Information Technology,EntranceExam,2.12,2.51,3.11,2.38,2.53,130,0,0,0.89,0.9,0,Average,1,4,1
S02250,Female,Information Security,EntranceExam,2.7,2.79,2.7,3.33,2.88,130,1,0,0.74,0.8,4,Difficult,0,5,1
S02251,Female,Financial Technology (Fintech),EntranceExam,2.72,2.75,3.07,3.07,2.9,130,0,0,0.98,0.91,0,Stable,1,4,0
S02252,Male,Marketing,DirectAdmission,2.37,2.48,2.64,2.6,2.52,120,0,0,0.96,0.89,1,Stable,1,4,0
S02253,Female,Information Technology,EntranceExam,1.12,2.33,1.22,2.32,1.75,130,5,0,0.91,0.66,2,Average,0,7,1
S02254,Female,Journalism,EntranceExam,2.19,2.11,2.21,2.56,2.27,120,1,0,0.87,0.72,4,Stable,1,4,1
S02255,Male,Artificial Intelligence,EntranceExam,2.65,3.54,3.02,2.92,3.03,130,0,0,0.95,0.71,1,Stable,1,4,1
S02256,Female,Accounting,EntranceExam,2.94,3.28,2.93,3.06,3.05,130,3,0,0.72,0.69,2,Difficult,0,5,1
S02257,Male,Notary Relations,EntranceExam,1.94,2.08,1.92,1.95,1.97,125,3,2,0.77,0.78,0,Average,0,5,0
S02258,Female,Information Security,EntranceExam,1.84,2.45,2.21,2.49,2.25,130,0,0,0.85,1,5,Average,1,4,1
S02259,Male,Information Technology,EntranceExam,2.77,3.12,3.15,2.85,2.97,130,0,1,0.96,0.97,0,Average,1,4,1
S02260,Female,Marketing,EntranceExam,0.34,0.64,1.04,0.99,0.75,120,6,0,0.85,1,0,Stable,0,6,1
S02261,Female,Computer Science,EntranceExam,2.36,2.53,1.99,2.61,2.37,130,0,0,0.82,0.8,2,Stable,1,4,0
S02262,Male,E-commerce,EntranceExam,1.47,1.79,1.85,1.61,1.68,125,5,0,0.8,0.9,1,Stable,0,6,0
S02263,Male,Journalism,DirectAdmission,3.38,3.24,2.78,3.23,3.16,120,0,0,0.86,0.93,2,Average,1,4,1
S02264,Female,Multimedia Communication,EntranceExam,2.7,2.89,3.06,3.16,2.95,125,0,0,0.85,0.72,1,Average,1,4,1
S02265,Female,Artificial Intelligence,EntranceExam,1.41,2.1,1.94,1.67,1.78,130,3,1,0.73,0.88,2,Stable,0,6,1
S02266,Female,Multimedia Communication,EntranceExam,2.55,2.72,2.85,2.74,2.72,125,1,0,0.9,0.76,1,Average,1,4,1
S02267,Female,Computer Science,DirectAdmission,2.43,2.91,2.41,2.76,2.63,130,1,0,0.85,0.91,3,Difficult,0,5,1
S02268,Female,Multimedia Communication,DirectAdmission,3.1,2.61,2.47,2.93,2.78,125,1,0,0.9,0.94,2,Stable,1,4,1
S02269,Male,Information Security,EntranceExam,2.57,2.62,2.82,3.02,2.76,130,3,0,0.74,0.67,2,Difficult,0,6,0
S02270,Male,Multimedia Technology,EntranceExam,1.34,1.83,1.27,1.68,1.53,125,1,1,0.91,0.93,2,Stable,0,5,0
S02271,Female,Multimedia Communication,EntranceExam,1.61,1.72,2.08,1.34,1.69,125,5,1,0.92,1,1,Average,0,5,1
S02272,Female,Computer Science,EntranceExam,2.18,3.09,2.87,2.44,2.64,130,1,0,0.93,0.97,3,Stable,1,4,1
S02273,Male,Information Technology,DirectAdmission,3.14,3.19,2.89,3.55,3.19,130,3,1,0.86,0.76,2,Stable,0,7,1
S02274,Male,Multimedia Technology,EntranceExam,2.21,2.51,2.05,1.64,2.1,125,3,0,0.81,0.76,1,Average,0,5,0
S02275,Female,Notary Relations,EntranceExam,1.68,2.2,1.53,1.38,1.7,125,8,1,0.81,0.55,4,Stable,0,5,1
S02276,Female,Financial Technology (Fintech),EntranceExam,2.01,2.16,2,2.85,2.26,130,1,0,0.89,0.68,1,Average,1,4,1
S02277,Male,Multimedia Communication,DirectAdmission,2.67,2.8,2.69,2.52,2.67,125,2,0,0.85,0.69,2,Stable,1,4,0
S02278,Female,Information Security,EntranceExam,2.28,2.49,2.33,2.88,2.5,130,1,0,0.9,0.73,0,Stable,1,4,1
S02279,Male,E-commerce,EntranceExam,2.68,3.23,3.08,2.61,2.9,125,2,0,0.95,0.81,2,Average,1,4,0
S02280,Male,E-commerce,EntranceExam,2.15,1.7,2.45,1.86,2.04,125,1,0,0.9,0.98,1,Average,1,4,0
S02281,Female,Notary Relations,EntranceExam,2.71,2.18,2.51,2.01,2.35,125,1,1,0.9,0.72,1,Average,0,5,1
S02282,Female,Information Technology,EntranceExam,1.87,2.3,2.38,1.98,2.13,130,2,0,0.76,0.96,2,Average,0,6,1
S02283,Female,Computer Science,EntranceExam,1.8,1.67,1.72,1.97,1.79,130,5,0,0.68,0.69,1,Stable,0,8,1
S02284,Male,Multimedia Technology,EntranceExam,1.99,2.66,2.62,2.88,2.54,125,2,0,0.8,0.88,2,Difficult,0,6,0
S02285,Male,Accounting,EntranceExam,2.12,2.32,1.88,1.87,2.05,130,2,0,0.96,0.78,3,Stable,1,4,0
S02286,Female,Financial Technology (Fintech),EntranceExam,3.1,2.9,3.38,2.45,2.96,130,1,1,0.79,0.76,2,Average,0,6,1
S02287,Female,Information Technology,DirectAdmission,2.04,2.82,3.04,2.75,2.66,130,3,0,0.81,0.83,3,Average,0,7,1
S02288,Female,Computer Science,DirectAdmission,2.36,1.96,2.19,1.93,2.11,130,0,0,0.83,0.7,1,Stable,0,5,1
S02289,Male,Information Technology,EntranceExam,2.54,2.48,2.97,2.6,2.65,130,0,0,1,0.71,1,Stable,1,4,0
S02290,Male,Business Administration,DirectAdmission,3.22,2.77,2.67,2.56,2.8,120,0,0,0.9,0.77,2,Stable,1,4,0
S02291,Female,Business Administration,EntranceExam,2.86,2.72,2.53,2.84,2.74,120,0,0,0.89,0.76,0,Stable,1,4,1
S02292,Female,Information Security,EntranceExam,2.63,2.36,2.71,2.36,2.52,130,0,0,0.94,0.94,0,Stable,1,4,1
S02293,Female,Journalism,EntranceExam,1.62,2.43,2.2,2.33,2.15,120,3,0,0.78,0.65,2,Average,0,5,0
S02294,Male,Computer Science,DirectAdmission,2.02,2.14,2.59,1.91,2.16,130,3,0,0.98,0.87,1,Stable,1,4,0
S02295,Female,Multimedia Technology,EntranceExam,1.94,2.67,2.63,3.36,2.65,125,0,0,0.99,1,3,Average,1,4,1
S02296,Male,Information Security,EntranceExam,2.58,3.25,2.9,2.58,2.83,130,0,0,0.87,0.89,2,Stable,1,4,0
S02297,Female,Information Technology,EntranceExam,2.93,2.6,3.05,2.7,2.82,130,3,0,0.62,0.75,0,Difficult,0,8,1
S02298,Male,Financial Technology (Fintech),EntranceExam,2.84,3.04,2.03,2.39,2.58,130,0,0,0.92,0.77,0,Stable,1,4,0
S02299,Male,Financial Technology (Fintech),EntranceExam,2.84,3.39,4,2.87,3.28,130,0,0,1,0.79,2,Stable,1,4,1
S02300,Female,Information Technology,EntranceExam,2.91,3.44,4,3.19,3.38,130,2,0,0.85,0.8,1,Stable,1,4,0
S02301,Female,Business Administration,DirectAdmission,3.27,2.81,2.53,2.5,2.78,120,6,1,0.68,0.91,3,Average,0,5,1
S02302,Female,Computer Science,EntranceExam,3.86,3.74,3.99,4,3.9,130,0,0,0.85,0.62,1,Stable,1,4,1
S02303,Male,Information Technology,EntranceExam,2.64,2.49,2.49,2.38,2.5,130,1,0,0.99,0.8,3,Average,0,6,0
S02304,Male,Multimedia Communication,EntranceExam,2.44,3.08,2.79,2.75,2.76,125,1,0,0.89,0.98,1,Stable,1,4,0
S02305,Female,Business Administration,EntranceExam,1.52,1.51,1.65,1.95,1.66,120,3,1,0.81,0.9,0,Stable,0,7,1
S02306,Female,Game Design and Development,EntranceExam,2.83,3.53,2.97,3.26,3.15,140,0,0,0.86,0.95,0,Stable,1,4,1
S02307,Female,Information Technology,DirectAdmission,1.44,1.31,1.45,1.61,1.45,130,6,1,1,0.98,0,Average,0,7,0
S02308,Female,Marketing,EntranceExam,2.33,1.52,1.77,2.23,1.96,120,5,0,0.66,0.58,6,Stable,0,7,1
S02309,Female,Information Technology,EntranceExam,1.45,2.19,1.44,1.72,1.7,130,3,2,0.83,0.74,3,Stable,0,6,1
S02310,Female,Multimedia Technology,DirectAdmission,2.87,3.27,3.06,3,3.05,125,1,0,0.86,0.73,3,Average,1,4,0
S02311,Male,E-commerce,DirectAdmission,2.71,3.1,2.79,2.79,2.85,125,1,0,0.91,0.75,3,Stable,1,4,0
S02312,Male,Notary Relations,EntranceExam,3.11,3.45,3.03,3.29,3.22,125,2,1,0.91,0.76,5,Stable,1,4,1
S02313,Male,Financial Technology (Fintech),EntranceExam,2.95,3.25,3.44,2.83,3.12,130,0,0,0.8,0.88,2,Stable,1,4,1
S02314,Male,Information Technology,EntranceExam,1.98,2.5,2.61,2.82,2.48,130,1,0,0.97,0.64,1,Stable,1,4,0
S02315,Male,Business Administration,EntranceExam,2.8,3.17,2.51,3.15,2.91,120,1,0,0.93,0.98,2,Difficult,1,4,1
S02316,Female,Multimedia Communication,EntranceExam,3.02,2.7,3.66,2.98,3.09,125,0,0,0.88,1,2,Stable,1,4,0
S02317,Female,Information Security,EntranceExam,1.91,2.56,2.31,2.35,2.28,130,1,0,0.98,0.92,2,Stable,1,4,1
S02318,Male,Marketing,EntranceExam,1.87,2.69,2.35,2.61,2.38,120,0,0,0.89,0.82,2,Average,0,5,0
S02319,Female,Marketing,EntranceExam,3.31,3.25,3.03,2.68,3.07,120,0,0,0.99,0.88,0,Average,1,4,1
S02320,Female,Multimedia Technology,EntranceExam,2.29,2.12,2.12,3.2,2.43,125,3,0,0.8,0.7,2,Average,0,5,1
S02321,Male,Information Security,EntranceExam,1.86,2.55,3.2,2.86,2.62,130,1,0,0.89,0.81,0,Stable,1,4,0
S02322,Male,Information Security,EntranceExam,2.3,2.67,2.1,2.49,2.39,130,2,0,0.69,0.62,0,Difficult,0,5,0
S02323,Male,Accounting,EntranceExam,3.19,3.13,3.1,3.66,3.27,130,1,0,0.83,0.89,2,Stable,1,4,1
S02324,Female,Multimedia Communication,DirectAdmission,3.14,3.34,3.78,3.52,3.44,125,0,0,0.96,0.99,4,Average,1,4,0
S02325,Male,Automation,EntranceExam,1.6,2.5,2.17,2.01,2.07,140,4,1,0.92,0.82,1,Average,0,6,0
S02326,Male,Journalism,DirectAdmission,1.68,2.14,1.95,2.54,2.08,120,0,0,0.89,0.83,0,Stable,1,4,0
S02327,Female,Financial Technology (Fintech),EntranceExam,2.75,3.06,3.46,2.42,2.92,130,0,0,0.93,0.74,3,Stable,1,4,1
S02328,Male,Multimedia Communication,EntranceExam,2.41,3,2.76,2.83,2.75,125,0,0,0.76,0.81,2,Average,0,5,0
S02329,Male,Business Administration,DirectAdmission,1.55,1.84,1.85,2.52,1.94,120,4,1,0.93,0.83,1,Difficult,0,6,0
S02330,Female,E-commerce,EntranceExam,2.7,2.6,2.74,2.82,2.72,125,0,0,0.89,0.86,2,Stable,1,4,1
S02331,Male,Marketing,EntranceExam,2.38,2.91,2.4,3.04,2.68,120,0,0,0.82,0.71,4,Stable,1,4,0
S02332,Female,Artificial Intelligence,EntranceExam,2.48,2.76,3.13,2.18,2.64,130,0,0,0.82,0.85,2,Stable,1,4,1
S02333,Female,Computer Science,EntranceExam,3.33,3.26,3.08,3.5,3.29,130,0,0,0.87,0.86,1,Average,1,4,0
S02334,Male,E-commerce,EntranceExam,1.76,1.44,2.28,2.05,1.88,125,4,0,0.84,0.6,1,Stable,0,8,0
S02335,Male,Marketing,EntranceExam,2.92,2.92,2.85,3.23,2.98,120,1,0,0.87,0.94,1,Stable,1,4,1
S02336,Female,Automation,EntranceExam,2.59,3.2,2.86,2.94,2.9,140,1,0,0.85,0.85,2,Stable,1,4,1
S02337,Male,Accounting,EntranceExam,1.64,1.96,2.21,1.76,1.89,130,8,1,0.87,0.83,1,Stable,0,8,0
S02338,Male,Game Design and Development,EntranceExam,2.5,2.54,2.79,2.44,2.57,140,0,0,0.89,0.92,2,Stable,1,4,0
S02339,Female,Game Design and Development,EntranceExam,2.43,3.02,2.42,2.65,2.63,140,4,0,0.68,0.76,2,Average,0,5,0
S02340,Male,Notary Relations,EntranceExam,1.81,1.67,1.9,1.91,1.82,125,2,1,0.73,0.84,1,Stable,0,6,0
S02341,Female,Computer Science,EntranceExam,2.15,2.6,2.13,2.42,2.33,130,1,0,0.82,0.94,0,Average,1,4,1
S02342,Female,Financial Technology (Fintech),EntranceExam,1.86,2.13,2.83,2.62,2.36,130,1,0,0.86,0.95,2,Stable,1,4,1
S02343,Female,Automation,EntranceExam,2.22,2.41,2.81,1.57,2.25,140,1,0,0.92,0.78,2,Stable,1,4,1
S02344,Female,Automation,DirectAdmission,3.28,2.9,3.03,3.18,3.1,140,0,0,0.87,0.83,1,Stable,1,4,0
S02345,Female,Multimedia Technology,EntranceExam,2.13,2.43,2.14,2.33,2.26,125,2,0,0.87,1,0,Stable,0,7,0
S02346,Female,Artificial Intelligence,EntranceExam,2.3,2.53,2.4,1.85,2.27,130,0,0,0.9,0.84,2,Stable,1,4,1
S02347,Male,Artificial Intelligence,DirectAdmission,1.96,2.21,2.46,2.48,2.28,130,0,0,0.87,0.65,5,Stable,0,5,0
S02348,Male,Marketing,DirectAdmission,1.77,1.8,1.6,1.5,1.67,120,5,0,0.76,0.95,1,Stable,0,6,0
S02349,Male,Information Security,DirectAdmission,2.82,2.68,2.45,3.11,2.76,130,2,0,0.99,1,0,Stable,1,4,0
S02350,Female,Game Design and Development,EntranceExam,1.93,1.46,1.72,2.28,1.85,140,5,0,0.91,0.73,3,Difficult,0,6,1
S02351,Male,Information Technology,EntranceExam,2.58,2.5,3.07,2.82,2.74,130,0,0,0.92,0.95,2,Average,1,4,0
S02352,Male,Information Technology,EntranceExam,2.6,3.36,2.82,3.18,2.99,130,0,0,0.89,0.7,1,Stable,1,4,1
S02353,Male,Computer Science,EntranceExam,2.35,2.57,2.31,2.73,2.49,130,3,0,0.71,0.77,2,Difficult,0,5,0
S02354,Female,Computer Science,EntranceExam,2.8,2.5,3.05,2.99,2.84,130,2,0,0.87,0.83,0,Stable,1,4,1
S02355,Male,Artificial Intelligence,EntranceExam,3.13,3.11,2.86,2.92,3,130,0,0,1,0.91,1,Stable,1,4,1
S02356,Male,E-commerce,EntranceExam,2.5,1.81,2.76,3.06,2.53,125,0,0,0.94,0.85,1,Stable,1,4,0
S02357,Male,Multimedia Technology,EntranceExam,2.9,2.51,2.97,2.99,2.84,125,0,1,0.89,0.88,2,Average,1,4,0
S02358,Male,Information Technology,EntranceExam,1.38,1.43,1.29,0.99,1.27,130,4,1,1,0.92,1,Stable,0,8,0
S02359,Male,Information Technology,EntranceExam,4,3.51,4,3.81,3.83,130,1,0,0.82,0.75,1,Stable,1,4,1
S02360,Female,Multimedia Communication,EntranceExam,2.76,3.33,3.44,2.64,3.04,125,0,0,0.87,0.92,0,Average,1,4,0
S02361,Female,Multimedia Communication,DirectAdmission,2.81,2.9,2.71,3.2,2.9,125,0,0,0.85,0.81,0,Stable,1,4,1
S02362,Male,Financial Technology (Fintech),EntranceExam,2.27,3.04,2.33,2.65,2.57,130,1,0,0.81,0.77,1,Average,1,4,0
S02363,Male,Automation,EntranceExam,2.43,3.33,3.35,2.76,2.97,140,3,0,0.77,0.76,3,Stable,0,6,0
S02364,Female,Artificial Intelligence,EntranceExam,1.94,2.29,2.07,2.01,2.08,130,4,0,0.78,0.75,2,Stable,0,5,1
S02365,Female,E-commerce,DirectAdmission,3.34,2.78,3.88,3.59,3.4,125,1,0,0.85,0.7,3,Stable,1,4,0
S02366,Female,Journalism,EntranceExam,2.57,2.71,2.9,2.75,2.73,120,3,0,0.86,0.74,0,Difficult,0,7,1
S02367,Female,Information Technology,EntranceExam,2.15,2.18,2.17,2.44,2.24,130,0,0,0.94,0.87,1,Stable,1,4,1
S02368,Female,Financial Technology (Fintech),EntranceExam,2.18,1.78,2.41,1.96,2.08,130,2,0,0.89,0.82,2,Average,0,8,1
S02369,Female,Financial Technology (Fintech),EntranceExam,3.06,3.42,3.2,3.27,3.24,130,0,0,0.83,0.87,0,Average,1,4,0
S02370,Female,Multimedia Technology,EntranceExam,2.85,2.94,3.02,3.15,2.99,125,1,0,0.83,0.83,2,Stable,1,4,1
S02371,Male,Marketing,EntranceExam,2.84,2.84,2.66,3.19,2.88,120,1,0,0.99,0.75,0,Average,1,4,0
S02372,Female,Automation,EntranceExam,1.38,1.4,1.4,1.33,1.38,140,4,0,0.88,0.82,1,Stable,0,5,0
S02373,Female,Business Administration,DirectAdmission,2.94,2.83,3.2,3.59,3.14,120,0,0,0.86,0.86,0,Stable,1,4,0
S02374,Female,Business Administration,EntranceExam,2.13,1.46,2.16,2.18,1.98,120,4,0,0.83,0.89,2,Stable,1,4,1
S02375,Female,Multimedia Communication,EntranceExam,2.47,2.36,2.37,3.09,2.57,125,1,0,0.94,0.71,1,Stable,1,4,1
S02376,Male,Journalism,EntranceExam,2.78,2.69,2.69,2.51,2.67,120,1,0,0.82,0.83,1,Average,0,5,0
S02377,Male,Accounting,EntranceExam,2.22,2.51,2.63,2.13,2.37,130,1,0,0.76,0.67,1,Average,0,6,0
S02378,Female,Information Technology,EntranceExam,1.29,1.38,1.62,1.77,1.52,130,3,0,0.71,0.74,1,Average,0,5,1
S02379,Female,Financial Technology (Fintech),EntranceExam,1.77,1.4,1.55,1.94,1.66,130,0,2,0.72,0.69,1,Stable,0,7,1
S02380,Female,Information Technology,EntranceExam,2.34,2.53,2.56,2.4,2.46,130,0,0,0.87,0.83,1,Stable,1,4,1
S02381,Male,Computer Science,EntranceExam,3.34,2.98,3.48,3.26,3.26,130,0,1,0.94,0.94,0,Average,1,4,1
S02382,Female,Information Technology,EntranceExam,2.09,2,3.02,2.28,2.35,130,1,0,0.8,0.73,5,Average,0,7,1
S02383,Female,E-commerce,EntranceExam,3.26,3.33,3.37,3.46,3.36,125,0,0,0.91,0.95,1,Stable,1,4,0
S02384,Female,Information Security,EntranceExam,2.3,2.17,2.52,2.4,2.35,130,0,0,0.87,0.85,1,Average,1,4,1
S02385,Male,Information Technology,EntranceExam,1.75,1.66,1.13,1.92,1.62,130,3,0,0.79,0.86,2,Stable,0,7,0
S02386,Male,Information Security,EntranceExam,3.13,2.8,3.28,3.39,3.15,130,0,0,0.82,0.86,2,Average,1,4,1
S02387,Male,Computer Science,EntranceExam,1.84,1.87,1.64,1.52,1.72,130,9,0,0.67,0.78,2,Stable,0,5,0
S02388,Male,Information Technology,EntranceExam,2.63,3.07,2.58,2.66,2.74,130,0,0,0.86,0.84,0,Average,1,4,0
S02389,Female,Marketing,DirectAdmission,3.17,2.71,3.3,3.95,3.28,120,0,0,0.88,0.88,2,Stable,1,4,0
S02390,Female,Multimedia Technology,DirectAdmission,2.88,3.16,2.6,2.34,2.74,125,1,0,0.87,0.89,1,Stable,1,4,1
S02391,Female,Computer Science,EntranceExam,2.02,1.98,2.26,2.12,2.09,130,3,0,0.95,0.9,1,Average,0,5,1
S02392,Male,Automation,EntranceExam,1.8,1.81,1.89,1.44,1.74,140,3,0,0.83,0.8,2,Average,0,5,0
S02393,Female,Computer Science,EntranceExam,3.12,3.52,2.76,2.95,3.09,130,0,1,0.95,0.8,2,Stable,1,4,0
S02394,Male,Artificial Intelligence,EntranceExam,2.22,2.48,2.45,2.51,2.42,130,0,0,0.97,0.87,0,Stable,1,4,0
S02395,Male,Information Security,DirectAdmission,2.92,2.35,2.62,2.79,2.67,130,0,0,0.86,0.72,3,Stable,1,4,0
S02396,Female,Multimedia Communication,DirectAdmission,1.79,1.37,1.34,1.69,1.55,125,5,1,0.91,0.87,0,Average,0,6,0
